Lan Chay,Time,Co Sac,Khong Sac
No.0,3526.6120262145996,19073.82491446607,2754.8209366391184
No.1,2401.0617485046387,15686.600874625758,2754.8209366391184
No.2,4422.257414340973,18256.22110761812,2754.8209366391184
No.3,3645.1650037765503,19043.14681869965,2754.8209366391184
No.4,2903.0747866630554,18733.993591711598,2754.8209366391184
Average,3379.6341958999633,18158.757461424237,2754.8209366391184
,,1763.8018400585559,
