Lan Chay,Time,Co Sac,Khong Sac
No.0,13482.548216104507,138578.45974228333,6758.94336625082
No.1,7949.38516998291,128163.06448989903,6758.94336625082
No.2,35354.17544770241,164163.72895685697,6758.94336625082
No.3,4693.519599437714,113710.7482008227,6758.94336625082
No.4,15667.73362159729,135611.0249515002,6758.94336625082
Average,15429.472410964965,136045.40526827244,6758.94336625082
,,22880.109348833506,
